id	idpaper	fam	sp	spcode	marker	nloci	lifeform	dispersal	dispcode 	anacron	pollinator	pollicode	distgeo	habitat	npop	nind	meanIndiPop	diverhaplot	divernucleot	FST	AllelesLocus	Porcpoliloci 	AllelicRichness	Ho	He	FIS 	shannon_Hpop	Shanno_Hsp	mantel	coalesc_param	fp	fm	phi_FT	tm	ts	tm-ts	rp	rs	nb	Sp	Fij	distpollen	distgeneflow	Nep	Moranspatialfirstclass	bslope	rt
246	248	Acanthaceae	Avicennia bicolor	AVBICO	nucl	14	Tree	hidrochory 	hi	n	small bees	sbe	wide	Mangrooves	3	4.0	16.0	NA	NA	0.570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
247	248	Acanthaceae	Avicennia bicolor	AVBICO	chlorop	14	Tree	hidrochory 	hi	n	small bees	sbe	wide	Mangrooves	3	48.0	16.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
248	248	Acanthaceae	Avicennia bicolor	AVBICO	ssrnuc	14	Tree	hidrochory 	hi	n	small bees	sbe	wide	Mangrooves	3	48.0	16.0	NA	NA	0.490	NA	NA	1.680	0.160	NA	0.220	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
249	248	Acanthaceae	Avicennia germinans	AVGERM	nucl	14	Tree	hidrochory 	hi	n	small bees	sbe	wide	Mangrooves	3	119.0	39.6	NA	NA	0.570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
250	248	Acanthaceae	Avicennia germinans	AVGERM	chlorop	14	Tree	hidrochory 	hi	n	small bees	sbe	wide	Mangrooves	3	119.0	39.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
251	248	Acanthaceae	Avicennia germinans	AVGERM	ssrnuc	14	Tree	hidrochory 	hi	n	small bees	sbe	wide	Mangrooves	3	119.0	39.6	NA	NA	0.490	NA	NA	3.770	0.550	NA	0.010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
185	2	Anacardiaceae	Myracrodruon urundeuva	MYURUN	isoz	8	Tree	wind	wi	n	small bees	sbe	wide	sdtf	2	60.0	30.0	NA	NA	NA	NA	NA	1.450	0.099	0.075	0.317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
244	23	Anacardiaceae	Myracrodruon urundeuva	MYURUN	ssrnuc	11	Tree	wind	wi	n	small bees	sbe	wide	sdtf	53	1048.0	19.8	NA	NA	0.160	18.750	NA	6.460	0.617	0.661	0.077	NA	NA	0.7500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
245	23	Anacardiaceae	Myracrodruon urundeuva	MYURUN	chlorop	11	Tree	wind	wi	n	small bees	sbe	wide	sdtf	53	1048.0	19.8	NA	NA	0.970	NA	NA	NA	NA	NA	NA	NA	NA	0.5900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
403	15	Anacardiaceae	Myracrodruon urundeuva	MYURUN	isoz	5	Tree	wind	wi	n	small bees	sbe	wide	sdtf	2	55.0	27.5	NA	NA	0.040	2.330	61.500	NA	0.422	0.363	-0.156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	78	Anarcadiaceae	Myracrodruon urundeuva	MYURUN	ssrnuc	5	Tree	wind	wi	n	small bees	sbe	wide	sdtf	1	514.0	514.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1470	NA	NA	1.0000	0.9800	0.0200	0.1480	NA	NA	NA	NA	NA	NA	6.8000	NA	NA	NA
NA	79	Anarcadiaceae	Myracrodruon urundeuva	MYURUN	AFLP	11	Tree	wind	wi	n	small bees	sbe	wide	sdtf	1	270.0	270.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1850	-0.3000	NA	0.9400	1.0880	-0.1490	0.4030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
107	10	Anacardiaceae	Spondias mombin	SPMOMB	nucl	2	Tree	mammals	ma	md	small bees	sbe	wide	rainforest	3	18.0	6.0	0.95800	0.02047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
107	10	Anacardiaceae	Spondias mombin	SPMOMB	chlorop	2	Tree	mammals	ma	md	small bees	sbe	wide	rainforest	3	18.0	6.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	199	Anacardiaceae	Spondias mombin	SPMOMB	isoz	11	Tree	mammals	ma	md	small bees	sbe	wide	rainforest	4	130.0	32.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	221	Anacardiaceae	Spondias mombin	SPMOMB	isoz	5	Tree	mammals	ma	md	small bees	sbe	wide	rainforest	1	172.0	172.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1400	1.1380	0.0020	NA	NA	NA	NA	NA	300.0	NA	NA	NA	NA	NA
108	10	Anacardiaceae	Spondias purpurea	SPPURP	nucl	2	Tree	mammals	ma	md	small bees	sbe	wide	sdtf	15	75.0	5.0	0.95800	0.02047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
108	10	Anacardiaceae	Spondias purpurea	SPPURP	chlorop	2	Tree	mammals	ma	md	small bees	sbe	wide	sdtf	15	75.0	5.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
224	239	Anacardiaceae	Spondias purpurea	SPPURP	AFLP	2	Tree	mammals	ma	md	small bees	sbe	wide	sdtf	34	216.0	6.4	NA	NA	0.360	NA	79.800	NA	NA	NA	0.990	0.3030	NA	-0.0336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
122	179	Annonaceae	Annona cherimola	ANCHER	ssrnuc	9	Tree	mammals	ma	mi	beetle	beet	wide	sdtf	3	1504.0	501.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
123	8	Annonaceae	Annona crassiflora	ANCRAS	isoz	5	Tree	mammals	ma	mi	beetle	beet	wide	savanna	6	360.0	30.0	NA	NA	0.130	NA	80.000	NA	NA	0.357	0.017	NA	NA	0.4206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Annonaceae	Annona crassiflora	ANCRAS	ssrnuc	10	Tree	mammals	ma	mi	beetle	beet	wide	savanna	1	104.0	104.0	NA	NA	NA	16.000	NA	15.200	0.726	0.777	0.057	NA	NA	NA	2.6800	NA	NA	NA	NA	NA	NA	NA	NA	454.5000	0.0022	0.0076	NA	NA	NA	NA	-0.0022	NA
NA	NA	Annonaceae	Annona crassiflora	ANCRAS	ssrnuc	10	Tree	mammals	ma	mi	beetle	beet	wide	savanna	1	100.0	100.0	NA	NA	NA	14.200	NA	13.500	0.606	0.773	0.173	NA	NA	NA	2.4880	NA	NA	NA	NA	NA	NA	NA	NA	46.9700	0.0212	0.0430	NA	NA	NA	NA	-0.0203	NA
NA	NA	Annonaceae	Annona crassiflora	ANCRAS	ssrnuc	10	Tree	mammals	ma	mi	beetle	beet	wide	savanna	2	205.0	102.0	NA	NA	0.240	15.100	NA	14.300	0.695	0.775	0.132	NA	NA	NA	9.8210	NA	NA	NA	NA	NA	NA	NA	NA	90.0900	0.0111	0.0140	NA	NA	NA	NA	-0.0110	NA
53	272	Apiaceae	Mulinum spinosum	MUSPIN	chlorop	3	Shrub	autochory	au	n	small bees	sbe	restric	dry areas	71	314.0	4.4	0.81500	0.00227	0.020	NA	NA	NA	NA	NA	NA	NA	NA	0.3030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
179	150	Apocynaceae	Mandevilla velutina	MAVELU	RAPD	11	Creeper	wind	wi	n	large bees	lbe	restric	savanna	3	67.0	22.3	NA	NA	0.190	NA	81.080	NA	NA	NA	NA	NA	NA	0.8023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
124	253	Araceae	Anthurium pentaphyllum	ANPENT	AFLP	2	Epiphyte	birds	bi	n	flies	flies	wide	rainforest	7	94.0	13.4	NA	NA	0.160	NA	51.920	NA	NA	0.136	0.990	NA	NA	0.2000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
125	253	Araceae	Anthurium sinuatum	ANSINU	AFLP	2	Epiphyte	birds	bi	n	flies	flies	wide	rainforest	5	72.0	14.4	NA	NA	0.160	NA	48.810	NA	NA	0.137	0.985	NA	NA	-0.2600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
184	229	Araceae	Monstera adansonii 	MOADAN	AFLP	2	Epiphyte	mammals	ma	n	large bees	lbe	wide	rainforest	11	75.0	6.2	NA	NA	0.190	NA	88.790	NA	NA	0.183	NA	NA	NA	0.6903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
154	90	Araliaceae	Dendropanax arboreus	DEARBO	RAPD	13	Tree	birds	bi	n	small bees	sbe	restric	sdtf	5	64.0	12.8	NA	NA	0.030	NA	NA	NA	NA	NA	NA	NA	NA	0.0770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117	157	Arecaceae	Acrocomia aculeata	ACACUL	RAPD	11	Palm	mammals	ma	md	small bees	sbe	wide	sdtf	5	49.0	4.9	NA	NA	0.170	4.200	79.150	6.130	NA	0.605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
326	211	Arecaceae	Acrocomia aculeata	ACACUL	ssrnuc	8	Palm	mammals	ma	md	small bees	sbe	wide	mixed	10	93.0	9.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0000	NA	0.6500	0.4400	0.2100	0.2900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
417	291	Arecaceae	Attalea phalerata	ATPHAL	ssrnuc	10	Palm	mammals	ma	mi	small bees	sbe	wide	rainforest	1	540.0	540.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0235	NA	NA	NA	NA	NA	NA	NA
129	120	Arecaceae	Bactris gasipaes	BAGASI	ssrnuc	8	Palm	mammals	ma	md	small bees	sbe	restric	rainforest	5	83.0	16.6	NA	NA	NA	9.350	NA	NA	0.570	0.775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
130	147	Arecaceae	Bactris gasipaes 	BAGASI	AFLP	2	Palm	mammals	ma	md	small bees	sbe	restric	rainforest	24	240.0	10.0	NA	NA	0.020	NA	70.900	NA	NA	0.275	NA	NA	NA	0.7756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
131	149	Arecaceae	Bactris gasipaes 	BAGASI	ssrnuc	11	Palm	mammals	ma	md	small bees	sbe	restric	rainforest	5	192.0	38.4	NA	NA	0.020	13.090	NA	NA	0.670	0.820	0.182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	177	Arecaceae	Butia eriospatha	BUERIO	ssrnuc	7	Palm	mammals	ma	md	small bees	sbe	wide	rainforest	1	515.0	515.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0200	0.0000	NA	0.9610	0.9090	0.0520	0.4420	NA	NA	NA	NA	NA	NA	2.2600	NA	NA	0.1040
133	45	Arecaceae	Butia lallemantii	BULALLE	ISSR	5	Palm	mammals	ma	md	small bees	sbe	restric	Grasslands	4	73.0	18.5	NA	NA	0.060	NA	95.800	NA	NA	0.770	NA	NA	NA	0.6520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
134	45	Arecaceae	Butia paraguayensis	BUPARA	ISSR	5	Palm	mammals	ma	md	small bees	sbe	restric	Grasslands	1	20.0	20.0	NA	NA	0.060	NA	95.800	NA	NA	0.770	NA	NA	NA	0.6520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
135	45	Arecaceae	Butia yatay	BUYATA	ISSR	5	Palm	mammals	ma	md	small bees	sbe	restric	Grasslands	3	60.0	20.0	NA	NA	0.060	NA	95.800	NA	NA	0.770	NA	NA	NA	0.6520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23	69	Arecaceae	Ceroxylon echinulatum 	CEECHI	ssrnuc	7	Palm	birds	bi	n	small bees	sbe	restric	Andean	18	121.0	6.7	NA	NA	0.540	NA	NA	2.350	NA	NA	NA	NA	NA	0.4800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
144	64	Arecaceae	Chamaedorea elatior	CHELAT	isoz	17	Palm	birds	bi	n	small bees	sbe	wide	rainforest	3	346.0	115.3	NA	NA	0.030	2.890	86.430	1.576	0.161	0.483	0.501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
382	204	Arecaceae	Chamaedorea elatior	CHELAT	isoz	18	Palm	birds	bi	n	small bees	sbe	wide	sdtf	1	183.0	183.0	NA	NA	NA	11.000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0387	NA	NA
145	194	Arecaceae	Chamaedorea ernesti-augusti	CHERNE	ssrnuc	9	Palm	birds	bi	n	small bees	sbe	wide	sdtf	8	138.0	17.0	NA	NA	0.080	6.900	NA	NA	0.390	0.670	0.384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
146	64	Arecaceae	Chamaedorea tepejilote	CHTEPE	isoz	17	Palm	birds	bi	n	small bees	sbe	wide	rainforest	3	347.0	115.7	NA	NA	0.150	3.110	93.830	1.833	0.224	0.340	0.443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
383	203	Arecaceae	Chamaedorea tepejilote	CHTEPE	isoz	18	Palm	birds	bi	n	small bees	sbe	wide	rainforest	1	126.0	126.0	NA	NA	NA	7.000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0085	NA	NA
161	148	Arecaceae	Euterpe edulis	EUEDUL	AFLP	5	Palm	birds	bi	n	small bees	sbe	wide	mixed	11	150.0	13.6	NA	NA	0.430	NA	92.070	NA	NA	0.119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
162	135	Arecaceae	Euterpe edulis	EUEDUL	ssrnuc	10	Palm	birds	bi	n	small bees	sbe	wide	mixed	4	156.0	38.9	NA	NA	NA	14.430	NA	NA	0.695	0.782	0.111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
69	154	Arecaceae	Euterpe edulis	EUEDUL	isoz	10	Palm	birds	bi	n	small bees	sbe	wide	mixed	1	500.0	500.0	NA	NA	NA	2.600	62.500	NA	0.264	0.278	0.050	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
394	206	Arecaceae	Euterpe edulis	EUEDUL	isoz	5	Palm	birds	bi	n	small bees	sbe	wide	mixed	1	29.0	29.0	NA	NA	NA	NA	100.000	NA	0.588	0.467	-0.265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
332	58	Arecaceae	Euterpe edulis	EUEDUL	ssrnuc	18	Palm	birds	bi	n	small bees	sbe	wide	mixed	2	583.0	291.5	NA	NA	0.060	0.750	NA	NA	NA	0.860	0.120	NA	NA	NA	NA	NA	0.8600	NA	0.9400	0.9400	0.0000	0.7200	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3850
333	164	Arecaceae	Euterpe edulis	EUEDUL	isoz	20	Palm	birds	bi	n	small bees	sbe	wide	mixed	4	63.0	15.8	NA	NA	0.020	3.100	NA	NA	0.388	0.423	0.002	NA	NA	NA	NA	NA	NA	NA	1.0000	0.9870	0.0670	0.1030	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0270
333	164	Arecaceae	Euterpe edulis	EUEDUL	ssrnuc	20	Palm	birds	bi	n	small bees	sbe	wide	mixed	4	63.0	15.8	NA	NA	0.020	14.460	NA	NA	0.695	0.782	0.008	NA	NA	NA	NA	NA	NA	NA	0.9960	0.9290	NA	0.1090	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0080
165	133	Arecaceae	Geonoma schottiana	GESCHO	isoz	10	Palm	birds	bi	n	small bees	sbe	restric	sdtf	2	60.0	30.0	NA	NA	0.140	2.000	100.000	NA	0.570	0.429	-0.343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
423	82	Arecaceae	Iriartea deltoidea	IRDELT	AFLP	2	Palm	mammals	ma	mi	small bees	sbe	wide	rainforest	2	1260.0	630.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3819.0	2130.0	NA	NA	NA	NA
183	155	Arecaceae	Mauritia flexuosa	MAFLEX	AFLP	4	Palm	mammals	ma	md	small bees	sbe	wide	wetlands	4	120.0	30.0	NA	NA	0.230	NA	86.400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Arecaceae	Mauritia flexuosa 	MAFLEX	chlorop	3	Palm	mammals	ma	md	small bees	sbe	wide	wetlands	26	257.0	9.9	0.78600	0.00370	0.880	NA	NA	NA	NA	NA	NA	NA	NA	0.2489	0.0017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
54	312	Asparagaceae	Nolina parviflora	NOPARV	nucl	3	Tree	wind	wi	n	moth	moth	restric	sdtf	28	210.0	7.5	0.84700	NA	0.300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
54	312	Asparagaceae	Nolina parviflora	NOPARV	chlorop	3	Tree	wind	wi	n	moth	moth	restric	sdtf	28	210.0	7.5	NA	NA	0.700	NA	NA	NA	NA	NA	NA	NA	NA	0.6150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
128	208	Asteraceae	Baccharis concinna 	BACONC	RAPD	6	Shrub	wind	wi	n	small bees	sbe	restric	rockysavanna	6	335.0	55.8	NA	NA	NA	NA	91.160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
156	103	Asteraceae	Eremanthus erythropappus	ERERYT	RAPD	10	Tree	wind	wi	n	small bees	sb	wide	savanna	8	160.0	20.0	NA	NA	0.140	NA	89.900	NA	NA	NA	NA	0.4480	NA	0.6267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
168	115	Asteraceae	Hypochaeris acaulis	HYACAU	AFLP	6	Herb	wind	wi	n	small bees	sbe	restric	steppe	7	124.0	17.7	NA	NA	0.040	NA	24.000	NA	NA	0.056	NA	NA	NA	0.8100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
46	275	Asteraceae	Hypochaeris incana	HYINCA	AFLP	7	Herb	wind	wi	n	moth	moth	restric	Grasslands	30	580.0	19.3	NA	NA	0.480	NA	20.100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
46	275	Asteraceae	Hypochaeris incana	HYINCA	chlorop	7	Herb	wind	wi	n	moth	moth	restric	Grasslands	30	580.0	19.3	NA	0.00120	0.670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
47	276	Asteraceae	Hypochaeris palustris	HYPALU	AFLP	3	Herb	wind	wi	n	small bees	sbe	restric	Andean	21	206.0	9.8	NA	NA	0.780	NA	83.000	NA	NA	NA	NA	2.6830	NA	0.0970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
169	256	Asteraceae	Hypochaeris tenuifolia	HYTENU	AFLP	3	Herb	wind	wi	n	small bees	sbe	restric	Grasslands	22	477.0	21.7	NA	NA	0.240	NA	85.000	NA	NA	NA	NA	14.1200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	31	Asteraceae	Lychnophora ericoides	LYERIC	nucl	3	Shrub	wind	wi	n	butterflies	but	restric	rockysavanna	12	192.0	16.0	0.72600	0.00300	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5940	0.0069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	31	Asteraceae	Lychnophora ericoides	LYERIC	chlorop	3	Shrub	wind	wi	n	butterflies	but	restric	rockysavanna	12	192.0	16.0	0.39500	0.00450	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9530	0.0001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
187	269	Asteraceae	Nassauvia lagascae 	NALAGA	AFLP	3	Herb	birds	bi	n	small bees	sbe	restric	Grasslands	15	240.0	16.0	NA	NA	0.130	NA	97.700	NA	NA	NA	NA	10.9400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
215	1	Asteraceae	Proteopsis argentea	PRARGE	isoz	4	Herb	wind	wi	n	birds	bi	restric	rockyfields	246	11.0	22.4	NA	NA	NA	1.300	19.200	NA	0.049	0.058	0.127	NA	NA	-0.5980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
113	84	Asteraceae	Wunderlichia mirabilis	WUMIRA	nucl	2	Tree	wind	wi	n	bat	bat	restric	rockysavanna	9	97.0	10.7	NA	NA	0.180	NA	NA	NA	NA	NA	NA	NA	NA	0.1700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
113	84	Asteraceae	Wunderlichia mirabilis	WUMIRA	chlorop	2	Tree	wind	wi	n	bat	bat	restric	rockysavanna	9	97.0	10.7	NA	NA	0.110	NA	NA	NA	NA	NA	NA	NA	NA	0.2155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	302	Begoniaceae	Begonia heracleifolia	BEHERA	ssrcp	9	Herb	wind	wi	n	small bees	sbe	wide	rainforest	18	263.0	14.6	NA	NA	0.740	NA	NA	NA	NA	0.937	NA	NA	NA	0.4358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	183	Begoniaceae	Begonia hirsuta	BEHIRS	isoz	1	Herb	wind	wi	n	small bees	sbe	wide	rainforest	1	416.0	416.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9400	NA	NA	0.0300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	302	Begoniaceae	Begonia nelumbiifolia	BENELU	ssrcp	9	Herb	wind	wi	n	small bees	sbe	wide	rainforest	13	187.0	14.4	0.00000	NA	0.000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	183	Begoniaceae	Begonia semiovata	BESEMI	isoz	1	Herb	wind	wi	n	small bees	sbe	wide	rainforest	1	875.0	875.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4900	NA	NA	0.0500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
121	158	Bignoniaceae	Anemopaegma arvense	ANARVE	RAPD	38	Shrub	wind	wi	n	large bees	lbe	wide	sdtf	10	106.0	10.6	NA	NA	0.280	1.720	72.800	NA	NA	0.277	NA	0.2840	NA	0.3460	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
281	309	Bignoniaceae	Jacaranda copaia	JACOPA	ssrnuc	6	Tree	wind	wi	n	large bees	lbe	wide	sdtf	6	166.0	27.7	NA	NA	0.060	9.440	NA	5.450	0.790	0.793	0.003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
282	301	Bignoniaceae	Jacaranda copaia	JACOPA	chlorop	19	Tree	wind	wi	n	large bees	lbe	wide	sdtf	11	372.0	33.8	0.29000	NA	1.000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
283	301	Bignoniaceae	Jacaranda copaia	JACOPA	ssrnuc	19	Tree	wind	wi	n	large bees	lbe	wide	sdtf	11	372.0	33.8	NA	NA	0.100	NA	NA	NA	NA	0.860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
